107296978,trans-acting T-cell-specific transcription factor GATA-3-like
107296979,zinc metalloproteinase-disintegrin jerdonitin-like
107297537,"lysozyme C, milk isozyme-like"
107297880,GTP binding protein 1
107297881,chibby homolog 1 (Drosophila)
107297883,CD209 antigen-like
107297884,adaptor related protein complex 5 sigma 1 subunit
107297885,cell division cycle 25B
107297886,sperm flagellar 1
107297887,WD repeat-containing protein 48-like
107297888,60S ribosomal protein L18-like
107297889,carbonic anhydrase-related protein 11-like
107299840,NTPase KAP family P-loop domain-containing protein 1-like
107299847,5'-aminolevulinate synthase 1
107301351,zinc finger protein 502-like
107302146,"beta-1,3-galactosyltransferase 5-like"
107302148,snaclec coagulation factor IX/factor X-binding protein subunit A-like
107302417,family with sequence similarity 171 member A2
107302578,cytochrome P450 2J5-like
107302829,probable E3 ubiquitin-protein ligase makorin-2
107303092,"keratin, type I cytoskeletal 23-like"
107283450,mediator complex subunit 8
107283451,cell division cycle 20
107283452,ELOVL fatty acid elongase 1
107283453,"MPL proto-oncogene, thrombopoietin receptor"
107283454,tyrosine kinase with immunoglobulin like and EGF like domains 1
107283455,"chromosome unknown open reading frame, human C1orf210"
107283456,transmembrane protein 125
107283457,cilia and flagella associated protein 57
107283458,EBNA1 binding protein 2
107283459,adrenoceptor alpha 2B
107289523,vomeronasal type-2 receptor 26-like
107290822,plexin-A2-like
107290823,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5"
107290829,proline synthetase co-transcribed homolog (bacterial)
107291338,exosome component 2
107291339,far upstream element (FUSE) binding protein 3
107292770,NADH:ubiquinone oxidoreductase complex assembly factor 3
107292771,estrogen receptor 1
107292772,DALR anticodon binding domain containing 3
107293098,fat storage-inducing transmembrane protein 1
107293217,syntaxin 19
107293219,"multiple C2 domains, transmembrane 2"
107293740,C-type lectin domain family 3 member B
107293742,extended synaptotagmin like protein 1
107293743,myosin light polypeptide 6-like
107293744,myosin light polypeptide 6
107293745,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2"
107295121,chromodomain helicase DNA binding protein 1
107295324,sphingosine-1-phosphate receptor 4
107295325,amino-terminal enhancer of split
107295486,"cytochrome b-c1 complex subunit 1, mitochondrial-like"
107295487,exonuclease 1
107295716,potassium voltage-gated channel subfamily H member 5
107297055,AU RNA binding protein/enoyl-CoA hydratase
107297126,retinal guanylyl cyclase 1-like
107297912,zinc finger protein 345-like
107298602,connector enhancer of kinase suppressor of ras 2-like
107299101,regulator of telomere elongation helicase 1-like
107299102,cytochrome c oxidase subunit NDUFA4-like
107299104,SH3 domain binding glutamate rich protein like
107299106,transmembrane protein 182-like
107299107,SH3 domain-binding glutamic acid-rich-like protein 3
107299108,uncharacterized protein CXorf21 homolog
107299195,UHRF1 binding protein 1
107299845,protein Hook homolog 3-like
107299846,"class I histocompatibility antigen, F10 alpha chain-like"
107299936,TATA box-binding protein-associated factor RNA polymerase I subunit D-like
107300943,uncharacterized LOC107300943
107300948,interleukin-1 receptor-associated kinase-like 2
107301150,Bardet-Biedl syndrome 2 protein-like
107301877,peroxisomal acyl-coenzyme A oxidase 3-like
107302891,vaccinia related kinase 1
107302894,hes related family bHLH transcription factor with YRPW motif 1
107303110,zinc finger protein 385C
107303111,RUN domain containing 3A
107303113,transcription factor CP2-like protein 1
107303115,leucine rich repeat containing 3C
107303116,gap junction protein delta 3
107303117,"keratin 222, type II"
107303119,"keratin, type I cytoskeletal 12-like"
96,aminoacylase 1-like
107283060,ring finger protein 11
107283061,Fas associated factor 1
107283062,ELAV like neuron-specific RNA binding protein 4
107283064,WD repeat domain 92
107283065,cytosolic carboxypeptidase 6-like
107283066,carnitine palmitoyltransferase 2
107283067,"solute carrier family 1 (glutamate transporter), member 7"
107283068,cytochrome c oxidase assembly factor 7
107283069,origin recognition complex subunit 1
107290278,poly [ADP-ribose] polymerase 14-like
107290279,poly(ADP-ribose) polymerase family member 9
107290820,LMBR1 domain containing 1
107290821,adhesion G protein-coupled receptor B3-like
107290824,3-hydroxy-3-methylglutaryl-CoA synthase 2
107290825,prostaglandin I2 (prostacyclin) synthase
107290826,sodium/hydrogen exchanger 8
107290827,potassium voltage-gated channel subfamily B member 1-like
107291480,cyclin Pas1/PHO80 domain containing 1
107291481,non-homologous end joining factor 1
107291482,cilia and flagella associated protein 65
107291483,C-X-C chemokine receptor type 1-like
107291484,C-X-C chemokine receptor type 1-like
107291485,"keratin, type I cytoskeletal 18-like"
107291486,paroxysmal nonkinesigenic dyskinesia
107291487,membrane associated ring-CH-type finger 9
107291488,ciliogenesis associated TTC17 interacting protein
107291489,phospholipase C delta 4
107292688,olfactory receptor 2D3-like
107292689,A-kinase anchor protein 12-like
107292776,IMP (inosine 5'-monophosphate) dehydrogenase 2
107292777,ariadne RBR E3 ubiquitin protein ligase 2
107292840,zinc finger protein 664-like
107292841,zinc finger protein 501-like
107294412,lanosterol synthase-like
107294413,lymphocyte expansion molecule
107294414,"prolyl-tRNA synthetase 2, mitochondrial (putative)"
107294415,tetratricopeptide repeat domain 4
107294417,24-dehydrocholesterol reductase
107294418,family with sequence similarity 189 member A2
107294419,ryncolin-3-like
107294893,transmembrane channel like 6
107295200,microfibril-associated glycoprotein 4-like
107295201,transmembrane protein 200A
107295482,heterogeneous nuclear ribonucleoprotein L
107295484,cadherin EGF LAG seven-pass G-type receptor 3-like
107295485,collagen type VII alpha 1
107298160,matrix metallopeptidase 9
107298804,TP53 induced glycolysis regulatory phosphatase
107298816,protein kinase C theta
107300131,olfactory receptor 1L4-like
107300134,GTPase IMAP family member 2-like
107300136,nuclear receptor corepressor 1-like
107300137,"H-2 class II histocompatibility antigen, E-S beta chain-like"
107300138,"DLA class II histocompatibility antigen, DR-1 beta chain-like"
107300497,olfactomedin like 2A
107301845,60S ribosomal protein L35a-like
107302682,kallikrein B1
107302683,claudin-22-like
107302688,"G elongation factor, mitochondrial 1"
107284480,fatty-acid amide hydrolase 1-like
107284481,spermatogenesis associated 6
107284482,solute carrier family 5 member 9
107284483,cytidine/uridine monophosphate kinase 1
107284484,SCL/TAL1 interrupting locus
107284485,PDZK1 interacting protein 1
107284486,dedicator of cytokinesis 3
107284487,cytochrome P450 4B1-like
107284488,EF-hand calcium binding domain 14
107284489,ATP synthase mitochondrial F1 complex assembly factor 1
107287610,olfactory receptor 6B1-like
107287611,olfactory receptor 12-like
107287612,olfactory receptor 12D3-like
107287613,olfactory receptor 12D3-like
107287614,transmembrane protein 161B
107287615,myocyte enhancer factor 2C
107290142,zinc finger HIT-type containing 6
107290270,"H3 histone, family 3B (H3.3B)"
107290271,glycerol-3-phosphate dehydrogenase 1-like protein
107291600,establishment of sister chromatid cohesion N-acetyltransferase 1
107291602,"RIC1 homolog, RAB6A GEF complex partner 1"
107291604,cell division cycle 37-like 1
107291605,spermatogenesis associated 6 like
107291606,solute carrier family 1 member 1
107291607,KIAA2026 ortholog
107292462,prominin 1
107292463,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1-like
107292464,interleukin 17B
107292465,ELMO domain containing 2
107292466,actin filament associated protein 1 like 1
107292680,transmembrane protein 68-like
107292681,transmembrane protein 68-like
107292682,XK related 4
107292683,transmembrane protein 68-like
107292685,retinitis pigmentosa 1 (autosomal dominant)
107292686,transmembrane protein 68-like
107292687,endogenous retrovirus group K member 8 Pol protein-like
107292848,zinc finger protein 436-like
107292849,gastrula zinc finger protein XlCGF17.1-like
107293220,"glutamate receptor, metabotropic 1"
107293221,"SNF2 histone linker PHD RING helicase, E3 ubiquitin protein ligase"
107293222,F-box protein 30
107293223,"epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)"
107293224,forkhead box P1
107293225,latent transforming growth factor beta binding protein 3
107293227,mitogen-activated protein kinase kinase kinase kinase 2
107293228,SEL1L2 ERAD E3 ligase adaptor subunit
107293229,"phosphorylase, glycogen, muscle"
107295202,BCL2-related ovarian killer
107295205,ribosomal protein S6 kinase A6
107296371,tyrosine-protein phosphatase non-receptor type 4
107296372,UDP glycosyltransferase 8
107296374,leucine-zipper-like transcriptional regulator 1
107296375,nicotinate-nucleotide pyrophosphorylase [carboxylating]-like
107296376,CD2 antigen cytoplasmic tail-binding protein 2-like
107296378,"myosin regulatory light chain 2, skeletal muscle isoform"
107296379,collagen type XXII alpha 1
107297501,leucine rich repeat containing 14
107298805,A-kinase anchoring protein 3
107302573,membrane bound O-acyltransferase domain containing 1
107282161,cytochrome P450 2H2
107282163,NACHT and WD repeat domain containing 1
107282164,"C3 and PZP-like, alpha-2-macroglobulin domain containing 8"
107282165,peroxisomal biogenesis factor 11 gamma
107282166,vimentin-type intermediate filament associated coiled-coil protein
107282167,zinc finger protein 414
107282168,phosphodiesterase 4C
107282169,anoctamin 8
107282224,"lon peptidase 1, mitochondrial"
107282225,excitatory amino acid transporter 1-like
107282228,RAN binding protein 3
107282229,myosin IXB
107283930,transducin like enhancer of split 3
107283931,uveal autoantigen with coiled-coil domains and ankyrin repeats
107283932,mitogen-activated protein kinase kinase 1
107283933,Parkinson disease 7 domain containing 1
107283934,zwilch kinetochore protein
107283935,SMAD family member 6
107283936,alpha- and gamma-adaptin binding protein
107283937,"ceroid-lipofuscinosis, neuronal 6, late infantile, variant"
107283938,fem-1 homolog b (C. elegans)
107283939,integrin subunit alpha 11
107287400,protein-L-isoaspartate (D-aspartate) O-methyltransferase
107287402,large tumor suppressor kinase 1
107287618,protein kinase D1
107287619,sec1 family domain containing 1
107289508,vomeronasal type-2 receptor 26-like
107289509,vomeronasal type-2 receptor 26-like
107292521,abnormal spindle microtubule assembly
107293824,CDC28 protein kinase regulatory subunit 2
107294239,exosome component 1
107294949,cannabinoid receptor 1 (brain)
107294957,negative regulator of reactive oxygen species
107296760,osteoclast stimulatory transmembrane protein
107296762,uncharacterized LOC107296762
107296763,leucine-rich repeat-containing protein 1-like
107296764,uncharacterized LOC107296764
107296765,RNA guanylyltransferase and 5'-phosphatase
107296766,muscular LMNA-interacting protein
107296769,zinc finger and SCAN domain-containing protein 21-like
107297504,cleavage and polyadenylation specific factor 1
107298782,leucine rich repeat containing 6
107299023,tumor suppressor candidate 5
107299024,ubiquitin conjugating enzyme E2D 3
107299025,Golgi SNAP receptor complex member 1-like
107299026,nitric oxide synthase 3
107299027,potassium voltage-gated channel subfamily H member 2
107299028,"amine oxidase, copper containing 1"
107299758,exosome component 10-like
107299759,serine/threonine-protein kinase mTOR-like
107300865,proproteinase E-like
107301264,histone-lysine N-methyltransferase NSD3-like
107301265,5'-nucleotidase domain-containing protein 1-like
107301266,eukaryotic translation initiation factor 5A-1
107301267,transmembrane protein 261
107301761,disintegrin and metalloproteinase domain-containing protein 20-like
107302646,ADP ribosylation factor like GTPase 6 interacting protein 5
107303100,RAD52 motif containing 1
107303101,corticotropin releasing hormone receptor 1
107303103,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
107282619,ABI family member 3
107283660,"missing oocyte, meiosis regulator, homolog (Drosophila)"
107283661,UBAP1-MVB12-associated (UMA) domain containing 1
107283662,glucocorticoid induced 1
107283663,islet cell autoantigen 1
107283664,"IK cytokine, down-regulator of HLA II"
107283665,transmembrane and coiled-coil domains 6
107283666,NADH:ubiquinone oxidoreductase subunit A2
107283667,WD repeat domain 55
107283668,histidyl-tRNA synthetase
107283669,MAM and LDL-receptor class A domain-containing protein 1-like
107285190,acidic leucine-rich nuclear phosphoprotein 32-related protein 2-like
107285191,putative uncharacterized protein DDB_G0271606
107285192,acyl-coenzyme A thioesterase THEM4-like
107285193,acyl-coenzyme A thioesterase THEM4-like
107285194,acyl-coenzyme A thioesterase THEM4-like
107285195,leucine rich repeat and Ig domain containing 4
107285196,tudor and KH domain containing
107285197,"poly(A) binding protein, cytoplasmic 1"
107285198,ornithine decarboxylase antizyme 3
107285199,ubiquitin associated protein 2 like
107288152,"sushi, nidogen and EGF like domains 1"
107288156,phosducin like 3
107288157,neuronal PAS domain protein 2
107289570,phosphatidylinositol transfer protein alpha
107289571,inositol polyphosphate-5-phosphatase K
107289573,heparan sulfate glucosamine 3-O-sulfotransferase 3B1-like
107289574,toll like receptor 2
107292552,hydroxyacylglutathione hydrolase-like
107292553,methyltransferase like 22
107292558,U2AF homology motif (UHM) kinase 1
107292559,DENN domain-containing protein 3-like
107292900,HORMA domain containing 1
107292901,impact RWD domain protein
107292905,"methylmalonic aciduria and homocystinuria, cblD type"
107292906,selenium-binding protein 1-like
107292907,selenium-binding protein 1-like
107294122,tumor necrosis factor superfamily member 15
107294230,kinesin family member 21A
107294231,vitelline membrane outer layer protein 1-like
107294235,vitelline membrane outer layer protein 1-like
107294237,Rho GTPase activating protein 19
107295274,transforming growth factor beta 1
107295275,uncharacterized LOC107295275
107295276,histone H3.3
107295489,microtubule-associated proteins 1A/1B light chain 3C-like
107295629,transmembrane 9 superfamily member 3
107297506,major facilitator superfamily domain containing 3
107298680,phosphatase and actin regulator 3
107298682,acetyl-CoA carboxylase-like
107298684,FXYD domain-containing ion transport regulator 5-like
107298686,"dynein heavy chain 3, axonemal-like"
107298688,waprin-Enh1
107298814,protein ABHD16B-like
107298898,L-serine dehydratase/L-threonine deaminase-like
107301643,"rano class II histocompatibility antigen, A beta chain-like"
107302761,DDB1 and CUL4 associated factor 6
107302763,crystallin beta-gamma domain containing 3
107302766,mitochondrial amidoxime reducing component 2-like
107302767,H2.0-like homeobox
107282611,distal-less homeobox 3
107283590,venom factor
107283591,leucine rich adaptor protein 1
107283592,RAD54-like (S. cerevisiae)
107283593,"small nuclear ribonucleoprotein, U5 200kDa subunit"
107283594,retinol dehydrogenase 8-like
107283595,microtubule associated serine/threonine kinase 2
107283596,phosphoinositide-3-kinase regulatory subunit 3
107283597,tetraspanin 1
107283598,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)"
107283599,leucine rich repeat containing 41
107285440,"phosphatidylinositol transfer protein, membrane associated 2"
107285441,lysine methyltransferase 5A
107285442,purinergic receptor P2X 2
107285443,"polymerase (DNA) epsilon, catalytic subunit"
107285444,"dynein, axonemal, heavy chain 10"
107285445,phospholipase A2 group III
107285446,inositol polyphosphate-5-phosphatase J
107285447,zinc finger protein 300-like
107285448,SRSF protein kinase 2
107285449,oxysterol binding protein 2
107285500,MARCKS-like 1
107285501,histone deacetylase 1
107285502,"matrilin 1, cartilage matrix protein"
107285503,"protein tyrosine phosphatase type IVA, member 2"
107285504,KDEL endoplasmic reticulum protein retention receptor 2
107285505,"KH domain containing, RNA binding, signal transduction associated 1"
107285506,"LCK proto-oncogene, Src family tyrosine kinase"
107285507,transmembrane protein 39B
107285508,family with sequence similarity 167 member B
107285509,myotubularin-related protein 9-like
107286250,zinc finger DHHC-type containing 6
107286251,transcription factor 7 like 2
107286252,tectorin beta
107286253,PARK2 co-regulated
107286254,guanylate cyclase 2G-like
107286255,acyl-CoA synthetase long-chain family member 5
107286256,vesicle transport through interaction with t-SNAREs 1A
107286257,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5"
107286258,striatin interacting protein 1
107286259,adenosylhomocysteinase like 1
107288154,LON peptidase N-terminal domain and ring finger 2
107288159,CCR4-NOT transcription complex subunit 11
107288368,homeodomain interacting protein kinase 1
107288369,synaptotagmin 6
107290314,uncharacterized LOC107290314
107291328,solute carrier family 37 member 3
107297290,capping actin protein of muscle Z-line alpha subunit 1
107297418,solute carrier family 25 member 44
107298028,protein phosphatase 1 regulatory inhibitor subunit 11
107298029,zinc ribbon domain containing 1
107298167,major histocompatibility complex class I-related gene protein-like
107300866,zinc finger protein OZF-like
107302180,endonuclease domain-containing 1 protein-like
107302181,zinc finger protein 436-like
107302184,polyribonucleotide nucleotidyltransferase 1
107302185,homeobox protein MSX-2-like
107302186,"leucine zipper, down-regulated in cancer 1"
107302187,proteasome activator complex subunit 2-like
107303159,heparanase
107284710,B-cell CLL/lymphoma 7B
107284711,"Meckel syndrome, type 1"
107284712,bromodomain adjacent to zinc finger domain 1B
107284713,abhydrolase domain containing 11
107284714,claudin-4-like
107284715,vacuolar protein sorting 37 homolog D (S. cerevisiae)
107284716,mitochondrial ribosomal protein L42
107284717,DnaJ heat shock protein family (Hsp40) member C30
107284718,syntaxin 1A
107284719,intestine specific homeobox
107290310,60S ribosomal protein L10-like
107290311,uroplakin 1B
107290312,ATP-dependent DNA helicase Q5-like
107290313,Rho GTPase activating protein 31
107290315,RAB11 family interacting protein 3 (class II)
107290316,"2,4-dienoyl-CoA reductase 2, peroxisomal"
107290317,exportin 6
107293941,COMM domain-containing protein 3-like
107295540,GNAS complex locus
107295541,negative elongation factor complex member C/D
107295542,cathepsin Z-like
107295543,neuroligin-1
107295545,uncharacterized LOC107295545
107295546,tRNA splicing endonuclease subunit 2
107296169,NADH-ubiquinone oxidoreductase subunit 8-like
107297442,PQ loop repeat containing 1
107297444,synaptopodin
107297445,adenylosuccinate synthetase isozyme 2
107297817,pre-mRNA-processing factor 17-like
107298004,Yip1 domain family member 7
107298024,uncharacterized LOC107298024
107298383,phosphoglucomutase-2-like
107299318,interferon-inducible GTPase 5-like
107299319,plexin-A4-like
107299705,hydroxysteroid (17-beta) dehydrogenase 3
107299843,claudin-1-like
107300586,"asparagine--tRNA ligase, cytoplasmic-like"
107300587,telomere-associated protein RIF1-like
107300720,dual specificity testis-specific protein kinase 1-like
107300721,centrosomal protein of 68 kDa-like
107300722,uncharacterized LOC107300722
107300723,zinc finger protein 23-like
107300724,nuclear speckle splicing regulatory protein 1-like
107300725,"cytochrome c oxidase subunit 6A2, mitochondrial-like"
107300727,coiled-coil domain-containing protein 146-like
107300729,pulmonary surfactant-associated protein D-like
107300867,tubulin monoglycylase TTLL3-like
107301640,ankyrin repeat domain-containing protein 40-like
107301646,uncharacterized LOC107301646
107301647,caM kinase-like vesicle-associated protein
107301848,gastrula zinc finger protein XlCGF7.1-like
107302981,uncharacterized LOC107302981
107302982,"MDM4, p53 regulator"
107302983,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta
107302984,pleckstrin homology domain containing A6
107302988,ATPase plasma membrane Ca2+ transporting 4
107302989,proline/arginine-rich end leucine-rich repeat protein
107303061,ribosomal protein L19
107303066,StAR related lipid transfer domain containing 3
107303097,junction plakoglobin
107284678,calcium homeostasis modulator 3
107284679,calcium homeostasis modulator 1
107284900,"boule homolog, RNA binding protein"
107284901,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
107284902,"dynein heavy chain 7, axonemal-like"
107284903,tRNA-yW synthesizing protein 5
107284904,"chromosome unknown open reading frame, human C2orf47"
107284905,SATB homeobox 2
107284906,phospholipase C like 1
107284907,raftlin family member 2
107284908,MOB-like protein phocein
107284909,cullin 5
107292902,hepatocyte nuclear factor 6-like
107292903,myeloid cell leukemia 1
107294897,kynurenine formamidase-like
107295150,kelch like family member 22
107295151,v-crk avian sarcoma virus CT10 oncogene homolog-like
107295152,sterile alpha motif domain containing 12
107295153,uncharacterized protein C8orf76-like
107295154,"ATPase family, AAA domain containing 2"
107295155,family with sequence similarity 91 member A1
107295156,zinc fingers and homeoboxes 1
107295157,deoxythymidylate kinase
107295158,WDYHV motif containing 1
107295159,zinc fingers and homeoboxes 2
107296160,cholinesterase-like
107296161,uncharacterized protein K02A2.6-like
107296162,XPA binding protein 2
107296163,PET100 homolog
107296164,calmodulin regulated spectrin associated protein family member 3
107296165,aldehyde dehydrogenase family 3 member B1-like
107296166,aldehyde dehydrogenase family 3 member B1-like
107296167,aldehyde dehydrogenase family 3 member B2-like
107296168,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
107297915,"pyruvate kinase, muscle"
107298164,fibroblast growth factor 12
107298789,protein-arginine deiminase type-2-like
107299842,NTPase KAP family P-loop domain-containing protein 1-like
107300488,protein PML-like
107300580,TBC1 domain family member 1-like
107300926,mitochondrial import receptor subunit TOM70
107301450,mdm2-binding protein-like
107301452,putative homeodomain transcription factor 2
107301453,transmembrane protein 132D-like
107301455,nuclear receptor coactivator 2-like
107301457,uncharacterized protein C15orf26 homolog
107301458,uncharacterized LOC107301458
107301459,ornithine aminotransferase
107301549,uncharacterized LOC107301549
107301984,TOX high mobility group box family member 3-like
107301986,Bardet-Biedl syndrome 2 protein homolog
107301988,tyrosine-protein kinase receptor UFO-like
107301989,olfactory receptor 51G2-like
107303062,F-box and leucine-rich repeat protein 20
107286410,heat shock transcription factor 2 binding protein
107286411,GLTSCR1 like
107286412,tubulin folding cofactor C
107286413,"peripherin 2 (retinal degeneration, slow)"
107286414,ubiquitin protein ligase E3 component n-recognin 2
107286415,transcriptional regulating factor 1
107286416,mitochondrial ribosomal protein S10
107286417,digestive organ expansion factor homolog (zebrafish)
107286418,fragile histidine triad
107286419,"protein kinase domain containing, cytoplasmic"
107290009,coiled-coil domain containing 141
107290321,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1"
107290326,phosphatidylinositol glycan anchor biosynthesis class Q
107292090,FtsJ RNA methyltransferase homolog 1 (E. coli)
107292092,methyltransferase like 9
107292093,crystallin mu
107292094,"cytochrome b-c1 complex subunit 2, mitochondrial"
107292095,"chromosome unknown open reading frame, human C16orf52"
107292096,von Willebrand factor A domain containing 3A
107292097,putative short-chain dehydrogenase/reductase family 42E member 2
107292098,putative short-chain dehydrogenase/reductase family 42E member 2
107292099,polymerase (RNA) III subunit E
107293414,yippee like 1
107293863,peroxisomal biogenesis factor 10
107295063,MORN repeat containing 5
107295510,SCY1 like pseudokinase 1
107300964,calmodulin-regulated spectrin-associated protein 1-like
107301541,zinc finger and SCAN domain-containing protein 2-like
107301546,zinc finger protein 2-like
107301547,zinc finger protein 595-like
107301670,probable tRNA pseudouridine synthase 2
107301672,kinesin-like protein KIF27
107301674,uncharacterized LOC107301674
107301675,intraflagellar transport protein 172 homolog
107301677,N-acylsphingosine amidohydrolase (acid ceramidase) 1
107301678,ectonucleoside triphosphate diphosphohydrolase 5-like
107301679,uncharacterized LOC107301679
107302359,uncharacterized protein K02A2.6-like
107302771,"axin interactor, dorsalization associated"
107303167,heterogeneous nuclear ribonucleoprotein D
107286730,ras-related protein Rab-3C
107286731,histone-lysine N-methyltransferase SMYD3-like
107286732,kinesin-like protein KIF26B
107286733,kinesin-like protein KIF26B
107286734,heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)
107286735,cytochrome c oxidase protein 20 homolog
107286736,putative sodium-coupled neutral amino acid transporter 10
107286737,desumoylating isopeptidase 2
107286738,histone-lysine N-methyltransferase SMYD3-like
107286739,kinesin-like protein KIF26B
107288950,corticotropin releasing hormone
107288951,DnaJ heat shock protein family (Hsp40) member C5 beta
107288952,dedicator of cytokinesis 1
107288953,basic helix-loop-helix family member e22
107288954,protein LSM12 homolog
107288955,uncharacterized LOC107288955
107288956,histone deacetylase 5-like
107288957,catenin alpha-3-like
107288958,GLI family zinc finger 2
107288959,cytoplasmic linker associated protein 1
107291670,monocarboxylate transporter 2-like
107291671,"succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial"
107291672,Sec61 translocon beta subunit
107291673,"ALG2, alpha-1,3/1,6-mannosyltransferase"
107291674,GLI pathogenesis-related 2
107291676,uncharacterized protein K02A2.6-like
107291678,FERM domain containing 6
107291679,cell division cycle 5 like
107291920,uncharacterized LOC107291920
107291921,coiled-coil domain containing 33
107291922,ubiquitin like 7
107291923,AT-rich interaction domain 3B
107291924,porcupine homolog (Drosophila)
107291925,cytochrome P450 1A5-like
107291926,solute carrier family 39 member 10
107291927,"dynein heavy chain 7, axonemal-like"
107291928,baculoviral IAP repeat-containing protein 5.1-like
107291929,retinoblastoma binding protein 8
107292320,purine nucleoside phosphorylase
107292321,solute carrier family 12 member 3-like
107292324,"sortilin-related receptor, L(DLR class) A repeats containing"
107292325,ubiquitin associated and SH3 domain containing B
107292326,cytotoxic and regulatory T-cell molecule
107292327,cortexin 3
107292904,regulatory factor X5
107293410,claudin 5
107293411,cell division cycle 45
107293412,mitochondrial ribosomal protein L40
107293413,peptidylprolyl isomerase like 2
107293415,topoisomerase (DNA) III beta
107297780,LIM/homeobox protein Lhx1
107297781,lipoxygenase homology domain-containing protein 1-like
107297782,ring finger protein 165
107297783,Ral GTPase activating protein catalytic alpha subunit 2
107297784,uncharacterized LOC107297784
107297785,zinc metalloproteinase-disintegrin-like VMP-III
107300015,regulator of telomere elongation helicase 1-like
107301846,protein argonaute-1-like
107301870,uncharacterized LOC107301870
107303125,prolyl 3-hydroxylase family member 4 (non-enzymatic)
107285290,NDC80 kinetochore complex component
107285291,methyltransferase like 4
107285292,"YES proto-oncogene 1, Src family tyrosine kinase"
107285293,enolase superfamily member 1
107285294,collectin subfamily member 12
107285295,ribosomal protein L30
107285296,THO complex 1
107285297,ubiquitin specific peptidase 14
107285298,Rho associated coiled-coil containing protein kinase 1
107285299,adenylate cyclase activating polypeptide 1 (pituitary)
107286080,olfactory receptor 14A16-like
107286081,olfactory receptor 14C36-like
107286082,olfactory receptor 14J1-like
107286083,olfactory receptor 14J1-like
107286084,olfactory receptor 14A16-like
107286085,signal transducing adaptor molecule 2
107286086,olfactory receptor 14A16-like
107286087,olfactory receptor 14A16-like
107286088,olfactory receptor 14A16-like
107286089,olfactory receptor 14A16-like
107289190,C-terminal-binding protein 2-like
107289191,ubiquitin-like modifier-activating enzyme 1
107289194,leucine rich repeat containing 4
107289195,staphylococcal nuclease domain-containing protein 1-like
107289196,coiled-coil domain-containing protein 166-like
107289197,MGAT4 family member C
107289198,uncharacterized LOC107289198
107289199,SET binding factor 1
107290780,interferon induced transmembrane protein 10
107290781,dual specificity phosphatase 8
107290782,"acyl-CoA oxidase 1, palmitoyl"
107290783,TEN1 CST complex subunit
107290784,envoplakin
107290785,signal recognition particle 68kDa
107290786,exocyst complex component 7
107290787,oligodendrocyte lineage transcription factor 2
107290788,forkhead box J1
107290789,tripartite motif-containing protein 65-like
107298230,nuclear export mediator factor
107298231,"mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
107298234,kelch domain containing 1
107298235,adrenoceptor alpha 1D
107298236,spermine oxidase
107298237,mambalgin-1-like
107299178,unc-51 like autophagy activating kinase 1
107300407,coronin-6-like
107301296,"inositol 1,4,5-trisphosphate receptor type 2-like"
107301486,glutamine-dependent NAD(+) synthetase-like
107301943,anaphase-promoting complex subunit 4-like
107302213,tyrosine-protein phosphatase non-receptor type substrate 1-like
107302370,granulin
107302371,G-patch domain containing 8
107302372,frizzled class receptor 2
107302373,coiled-coil domain containing 43
107302374,sodium channel protein type 4 subunit alpha-like
107302375,protein-O-mannose kinase
107302377,integrator complex subunit 10
107302378,heparan-alpha-glucosaminide N-acetyltransferase
107303334,EGF like repeats and discoidin domains 3
107282410,uncharacterized LOC107282410
107282411,mediator complex subunit 25
107282412,fuzzy planar cell polarity protein
107282413,tubulin folding cofactor D
107282415,reticulocalbin 3
107282416,nitric oxide synthase interacting protein
107282418,SR-related CTD-associated factor 1
107282419,interferon regulatory factor 3
107287421,RNA polymerase II associated protein 1
107287422,transmembrane protein 151B-like
107287428,cytosolic phospholipase A2 epsilon-like
107287429,cytosolic phospholipase A2 epsilon-like
107289192,receptor accessory protein 2
107289193,early growth response 1
107289770,ribosomal protein L7 like 1
107289771,"solute carrier family 4 (sodium bicarbonate cotransporter), member 4"
107289772,phosphodiesterase 5A
107289773,ubiquitin specific peptidase 53
107289774,myozenin 2
107289775,REC114 meiotic recombination protein
107289776,MAD2 mitotic arrest deficient-like 1 (yeast)
107289777,fatty acid binding protein 2
107289778,"RAB11A, member RAS oncogene family"
107289779,DIS3 like exosome 3'-5' exoribonuclease
107290250,PR domain 14
107290252,XK related 9
107290253,"SEC62 homolog, preprotein translocation factor"
107290254,polyhomeotic homolog 3
